interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"82-05-74-76","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"69-02-12-40","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried"
"68-49-12-16","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","strongly trust","trust","trust","trust","trust","Worried","Slightly worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"47-72-15-93","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Slightly worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried"
"46-77-79-60","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried"
"54-41-53-68","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Slightly worried","Worried","Not at all worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"35-84-29-80","Agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Slightly worried","Extremely worried","Worried","Not at all worried","Worried"
"82-89-49-08","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"13-17-77-46","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","indifferent","indifferent","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Not at all worried","Not at all worried","Slightly worried","Very worried","Slightly worried"
"87-42-29-56","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","trust","trust","indifferent","trust","Very worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"24-84-60-85","Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried"
"78-85-83-52","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","indifferent","trust","indifferent","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"78-33-54-01","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","distrust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried"
"54-69-71-08","Agree","Strongly agree","Disagree","Agree","Agree","Strongly agree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","indifferent","strongly trust","trust","Extremely worried","Worried","Extremely worried","Extremely worried","Very worried","Worried","Extremely worried","Worried","Slightly worried","Extremely worried"
"30-10-42-29","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","indifferent","trust","trust","Worried","Very worried","Worried","Very worried","Very worried","Worried","Very worried","Very worried","Worried","Worried"
"52-71-69-48","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","trust","trust","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried"
"88-38-32-86","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","distrust","indifferent","indifferent","Very worried","Worried","Worried","Very worried","Worried","Not at all worried","Worried","Worried","Worried","Worried"
"78-51-51-91","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"98-42-68-21","Strongly agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Agree","Agree","Disagree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","strongly trust","strongly trust","Very worried","Very worried","Extremely worried","Extremely worried","Worried","Slightly worried","Very worried","Worried","Slightly worried","Very worried"
"23-92-64-64","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Worried","Worried","Very worried","Worried","Worried","Very worried"
"33-60-76-52","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Slightly worried","Very worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"99-53-97-21","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"35-30-07-09","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Not at all worried"
"84-39-86-14","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"33-93-88-48","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"93-94-24-13","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried"
"02-86-42-10","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried"
"18-90-95-90","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Not at all worried","Slightly worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"71-80-40-68","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried"
"03-80-12-55","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","trust","strongly distrust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried","Worried"
"03-05-82-85","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Disagree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried"
"96-34-34-83","Agree","Strongly agree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","strongly trust","trust","Extremely worried","Worried","Extremely worried","Very worried","Worried","Slightly worried","Slightly worried","Worried","Not at all worried","Very worried"
"84-86-67-50","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","strongly trust","trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"65-50-61-63","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","distrust","distrust","distrust","distrust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"14-25-07-27","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","indifferent","trust","trust","Extremely worried","Very worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Worried","Not at all worried","Not at all worried"
