interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"12-70-32-30","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","indifferent","indifferent","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried"
"82-97-70-37","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","strongly trust","trust","distrust","trust","distrust","Extremely worried","Slightly worried","Worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Very worried","Worried","Extremely worried"
"62-46-14-70","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Very worried"
"71-10-70-44","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Worried","Worried","Worried"
"72-64-30-28","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","distrust","indifferent","indifferent","Extremely worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"13-26-76-47","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","distrust","trust","indifferent","strongly trust","Worried","Extremely worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Worried"
"49-80-23-99","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"86-00-13-77","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","trust","Very worried","Very worried","Extremely worried","Worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Very worried"
"48-57-10-38","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Agree","Disagree","Disagree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","distrust","indifferent","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"69-84-94-36","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Extremely worried","Worried","Not at all worried","Not at all worried","Very worried","Not at all worried","Extremely worried","Not at all worried","Extremely worried"
"18-54-82-39","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","distrust","distrust","strongly distrust","distrust","Very worried","Worried","Worried","Worried","Worried","Not at all worried","Slightly worried","Worried","Worried","Worried"
"72-38-29-03","Disagree","Agree","Agree","Agree","Agree","Agree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","indifferent","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried"
"20-35-14-07","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","strongly trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"80-76-98-64","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried"
"46-71-82-60","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","distrust","strongly distrust","distrust","Worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Very worried"
"24-76-27-27","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","trust","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"85-49-52-94","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","strongly trust","Worried","Very worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried","Very worried"
"41-14-53-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-25-83-42","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"52-70-09-40","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","strongly trust","trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried","Slightly worried","Slightly worried","Extremely worried","Extremely worried","Extremely worried"
"14-14-61-40","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","distrust","trust","trust","trust","trust","Worried","Extremely worried","Worried","Worried","Worried","Not at all worried","Slightly worried","Worried","Worried","Worried"
"79-24-47-25","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Extremely worried","Not at all worried","Extremely worried"
"98-74-77-48","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","indifferent","trust","Extremely worried","Worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"45-71-76-98","Strongly agree","Strongly agree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","trust","strongly trust","strongly distrust","trust","trust","Extremely worried","Worried","Worried","Worried","Slightly worried","Not at all worried","Very worried","Extremely worried","Slightly worried","Extremely worried"
"07-23-89-71","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Very worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Very worried","Very worried","Worried"
"05-94-07-12","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","distrust","indifferent","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Extremely worried","Worried","Extremely worried"
"58-90-20-54","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Agree","Agree","Indifferent (neither nor)","Strongly disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Disagree","Disagree","Indifferent (neither nor)","indifferent","indifferent","indifferent","distrust","strongly distrust","Extremely worried","Very worried","Worried","Worried","Very worried","Worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried"
